sentence,emotion
đời tao ghét con súc sinh này vãi .. nhiều khi tao tự vấn tao làm gì sai mà mỗi lần tao đi qua nó là y như rằng tao phải chạy như chó chứ không thể nào hiên ngang đi 1 cách như người bình thường,1
"ờ phải rồi , nói hay lắm . đến lúc nó đậu trước cửa nhà mình cả ngày xem có nhảy lên như khỉ đỏ đít không ?",0
tạm biệt sếp và mong sớm có ngày sếp quay lại ...,4
tao dễ thương nhưng vẫn ế đây này mơ mộng ít thôi,5
"má , dume cười ỉa :))))",2
bà mẹ tháng cô hồn nghèo rớt mồng tơi mà cứ chiếu phim tiền đâu mà coi trời oi là troi,0
cái này nó giống câu “ em ăn cơm chưa ” vãi,6
bị rồi nè :))) mua 6 ly rớt hết 4 ly,4
"đây là 1 câu chuyện buồn đó , đừng có haha nha per",1
chảy cả nói chuyện mắt,4
là tôi tôi cũng tát vỡ mồm nó ~~,0
per ngôn tình luôn ở quanh ta nhưng nó đéo đến với chúng ta 😏,5
rồi lỡ ai có bầu mà đi qua không biết nhảy kiểu gì nữa 😂😂,2
nghe mát lòng mát gan thế ????,2
tao đang xem cái gì vậy,4
sợ đến lúc đó muốn lấy vợ phải sang nước khác nhập khẩu về quá,3
nhiều khi cũng muốn chọc cho người yêu giận nhưng mới nhớ ra mình đéo có người yêu 😌,5
nguy hiểm thật,3
"ok hay quá , dùng điện này thôi",2
ơ tao đang mơ 🤩,2
chủ tịch rả vờ ngu và cái kết đừng bao rờ khinh thường người khác 😂😂,1
"per ăn tết xong , cần cây cầu này để giảm cân 😆😆",2
loại dâm ô nam sinh này cần phải tử hình để làm gương cho người khác .,1
:))) 1 phần của bài quyền là phải gẫy gậy và té sấp mặt luôn để đỡ bị đối phương đâm lòi phèo,5
chắc chắn người pháp sẽ khôi phục lại được . tin là như thế,4
per á đông có đồng nghiệp như hiệp suốt ngày rủ đi vệ sinh cùng ghê vãi,1
đm nhìn ngầu vãi,2
chuẩn luôn khi ở công tình yêu toàn là các anh chị em đồng nghiệp tốt he he,2
với tôi là gia đình và sự hận thù .,4
người ta gọi là ngu mà cứ đâm đầu vào đấy :),1
tỉnh táo đi em !,4
bếp dầu thời bao cấp,4
có cái bệnh này nữa hả trời,6
agribank thu nhập bằng phong phì thì bố thằng nào biết được mà cập nhật,1
crush ai thì cờ rớt chứ đừng cờ rớt mấy mẹ bán hàng online với làm bất động sản chúng mày nhé :3,4
nhà tao cũng gần mà tao không bao giờ dám đi đêm,3
kiểu gì chả chết ? đá to như kia thoát sao nổi ?,5
không muốn huhu,5
ông trời cho mình lũ bạn cờ hó quá ấy mà :),2
dự định tao là 28 nhưng giờ mà có bồ là bắt cưới luôn chớ sợ ế haha,2
giỏi thiệt . nể . giọng ở tao khó z mà ông này nói được giỏi 😁,6
chọn cây đẹp đẹp rồi để các bạn trẻ đổ xô đến vì hiếu kỳ lại gây tắc đường à dume,1
biết là đau lòng nhưng sao bản thân vẫn muốn biết nó,5
per mang võng ra không lại tủi không thể ngồi,4
đóng của trường đi bắt bỏ tù loai người xấu xa : ham lợi nhuận : lừa đảo phụ huynh lấy tiền,1
như 1 canh bạc ấy nhỉ @@,4
chợt nhận ra mình chưa từng thích thầm ai trong lớp,4
cây này quê tao nhiều lắm nhé . mùa này đi rừng hay gặp nhiều này,4
dume mặc dù tao rất yêu chó nhưng tao cũng sợ chó nữa :((,3
"không biết khuyên thế nào , nhưng chỉ cần bình tĩnh 1 xíu , dù gì thì cũng đừng tự sát , đời người chỉ sống 1 lần thôi ...",5
tao bực mày lắm rồi đấy,0
crush tao mất rồi .,5
cái thứ tình yêu bọ xít :)),1
"ngày xưa nhà nuôi mấy con điên này cái giọng thì đã khó nghe thì chớ suốt ngày ngoạc ra , hễ về đến nhà là thấy giọng bọn n đầu tiên . xong cho ăn , rõ ràng là cho n ăn đàng hoàng mà đến n + 1 lần bị n mổ với đuổi bợt mạng . chốt là tao ghét cái bọn nì dã man . ám ảnh cả 1 tuổi thơ :(( cái thứ yêu nghiệt .",3
cặp này lầy mà dễ thương,2
per mặc dù biết ngôn tình tàu khựa toàn xạo chó nhưng cầu hôn có não thật ^^,1
"đừng so nó với chó ., vì chó nhà tao cũng từng bị nó cắn rồi 🤧. nó đéo ' sợ bố con thằng nào cả .",0
địt mẹ mấy thằng nhà quê,1
vãi chả phơi hết tim gan phèo phổi @@,1
cảnh thì dõ đẹp mà nhìn nước ô nhiễm quá,1
thích nấu lúc nào cũng được,4
"mấy con đĩ xạo lồn tao thấy mà tao tức á , chia bè phái ra làm rầm rầm rộ rộ",0
cái chứng minh hình kia dễ vãi . cứ vẽ hình lên bài xong người chấm điểm người ta thấy là biết chứ sao :)),2
đm quả gật đầu quả quyết vãi 😂,2
ho mà vỡ xương kể ra trên đời lắm chuyện lạ vãi,6
bốc toàn trúng may mắn lần sau,5
nước tớ nhiều thành phần hãm lồn thế đấy các bạn ạ . tớ gặp là tớ còn ghét nữa là các bạn nước ngoài,1
cẩn thận móc túi trộm nhé anh chị em .,4
đoạn cuối yêu mún chết,2
hahahaha,2
cuộc đời bà đã nấu hơn 50 nồi bánh chưng rồi nhưng bà chưa bao giờ thấy ai cắt tóc ngắn đi mà xinh như thế này các cháu ạ .,2
"mày vã quá rồi đấy , sang lên chứ 🙄",4
"e ấy đang khóc , nhưng vì hàm răng không thể thụt vào nên mọi người nghĩ là em đang cười :))))",2
per ôi cái bếp một thời chinh chiến,2
vl mồm thì chửi người ta nhem nhẻm ra xong cứ bảo người ta mất dậy :)) chị kia đã chửi được câu đéo nào đâu mà nó cứ bảo mất dậy . đâm hỏng xe người ta xong còn đòi đọ lồn :))))) bố mày lậy . phải tao là tao sút cho tung con mẹ mày cái lồn già lên rồi cho mất dậy cả thể . cứ cậy đẻ 5 lứa rồi lồn rộng mép dài ra đường bắt nạt đứa lồn bé hơn,0
"trời mẹ phim gì vậy thớt ơi , cười ná thở",2
nhưng công nhận nhìn ngáo cỏ yêu thật =)),2
ăn mà không biết dọn .,1
tao được thấy nói chuyện mắt của bố tao khi tao bệnh và khi tao lấy chồng,5
mày ăn cứt hay sao ngu thế hả,0
chia buồn với gã lưng gù 😥😢,5
tao đã từng viết như thế này . bây giờ không muốn ai đọc chỉ có đốt mà lười đốt,5
tác phẩm nghệ thuật chất lượng cao hiếm hoi của điện ảnh việt nam nhưng không được công chúng quê nhà đón nhận,5
thực ra em mới đang phải là sự lựa chọn chứ không phải là người được lựa chọn đâu 😌.,5
"per trong vòng 4 tháng chắc anh chụp hơn trăm tấm , huhu , sợ quá 😱😱😱😢😢😢",3
"tui ở tuy hòa , phú yên mà chả nhận ra luôn .",5
"có ai lần đầu bắn kéo ngược ra phía trước đạn bay vào mặt giống tao không , đau điếng",5
cô gái này thật dễ thương “ anh cứ nhắm mắt làm đại một lần thôi mà “ 😂😂,2
mới ra mà nắm bắt nhanh thế,4
"chị thích con gái mạnh mẽ , cá tính .",2
tô ́ tao nhất là chết luôn đi ko chết sau này lại ngáo kéo theo người kha ́ c thì khổ .,0
cho bỏ cái ngu đậu xe ẩu tả .,1
buôn bỏ nhưng tình cảm ko thuoc về mình nua . bat đầu kiem tiên,5
"thanh diễm giờ tao hiểu tại sao cứ sáng vô là tao trông tới đi về , đầu tuần trông tới cuối tuần và đầu tháng trông tới cuối tháng rồi 🤣🤣🤣🤭",2
người gì đâu mà dễ thương quá chờiiiii,2
nhìn mặt nó nhăn nhó khó chịu vãi,1
nhưng sạn quá . ma mà sao lúc đầu có bóng của cánh tay vậy .???,4
đừng tưởng nó nói yêu mày là yêu mày thật :))),4
vì những thành phần như bạn mà page cứ phải khoá bình luận cho trong sạch đấy . thật là giông bão 😌,1
thân gửi mấy má bán combo quà độn xốp với mấy cha có ý định tặng 😂😂,1
t đi lộn lớp rồi,4
per la liếm cả ở trong này hả =)),6
chuẩn bị prayforparis thôi 23 tuần kể từ khi phe áo vàng làm loạn rồi mà vẫn chưa dẹp được .,5
ở dơ vãi - _ -,1
sinh viên năm 3 rồi nhưng vẫn chưa định hướng ra trường làm cái giống gì đây :(,5
cái máy nghe nhạc nè,4
ra xong bảo anh ý ship em về nhà luôn được không . xe em bị hỏng mất tiêu rồi =)),2
y tế chăm sóc sức khỏe lương nhiều vậy sao,6
t đu ́ theo thôi :v tao biê ́ tao thư ̀ anh no ́ la ̀ shipper,2
các bác bình luận ở đây cũng có khác gì họ đang ngồi chửi nhà nước không,1
"con nghiệt súc này mỗi lần tao đi đá bóng là 2 vợ chồng nó dí theo cắn bầm hết chân , thứ này thù dai kinh khủng , chiều nào nó cũng khởi động cho tao trước khi đá bóng ... con mẹ nó giờ tao lớn rồi , tay nghề nấu nướng cũng không tệ gặp mà dí theo là xác định tao quay nó vàng ương luôn =]]",2
nấu kiểu này ngon lắm luôn 😋😋,2
per thích quáaaaa,2
mấy ai chứng minh được điều đó 😍,4
thằng ben thật tội nghiệp,5
yêu quá nè nè,2
có ai như tao không . chả thích đi đền chùa vì nhiều lí do ??,4
tiền bạc là phù du ... nhiêu đó cho luôn 😂😂😂😂😂,4
mong anh có thể đạt được ước mơ của mình .... cố lên,2
ai muốn đi thái hè này với tôiii nào cũng chim ưng phết đấyy :))),2
má nó điên đến mức này rồi à,1
muối nhà mày mua chỗ khác rồi hay s thiếu mặn z :)),1
con gái con đứa thứ gì vô duyên không mặc cả quần lót,1
bếp dầu chứ có gì mà không biết,4
uiiiii hay vì n đổ ra sàn mà n đổ đầy mồm thì pheee,2
ngáo ... là có thật luôn này,6
tao đã bị nó làm cho lầm tưởng rồi . tao thật ngu ngốc - _ -,5
cái kết xàm lông thiệt :)),1
bọn nè phạt nặng .,0
đẹp trai thật .,2
tao thấy buồn cười vãi :)),2
không pha ̉ i ki ̀ thi ̣ ma ̀ gơ ́ mày vãi,1
mấy góc cầu bị bể là thành quả của mấy đứa mập chân ngắn để lại à ....,4
lũ bảo vệ nhìn vô dụng nhỉ :v quanh đó có gì xảy ra còn del biết thì làm bảo vệ làm cái gì ?,1
"trải qua một cuộc bể dâu , rồi bể ong ???? lót dép hóng :v",2
per chắc tao nên làm quả móng chân xoắn ốc dài nhất thế giới :))),4
tui nhớ anh quá à :(((,5
"per ít bửa đi coi , trailer thấy hấp dẫn quá",2
ai cũng vậy thôi con rắn mình đánh nó thì nó chạy chứ làm quá thì nó cũng quay đầu lại cắn . đó là quy luật cuộc sống . đừng thấy tao im mà làm tới,1
mang anh này về nhà luôn được không 😻,2
cả tuổi trẻ bỏ công cày . có cơ ngơi ổn định . r về già con cháu đuổi ra đường bắt đầu 2 bàn tay trắng . đời 😅😅,5
"chỉ cần đủ quan trọng , họ sẽ làm tất cả những gì bạn thấy vui .",4
thì nhìn đám học sinh trong lớp là biết cô dạy kiểu gì rồi đấy .,1
hiện tại mình chưa người yêu bạn nam nào chưa có người yêu thì lo cua mình đi nhá đến khi mình có người yêu rồi thì đừng hối hận đấy huhu,5
cứ thấy cute cưng cưng sao á .... có ai thấy giống per như tao không ??,2
???? tpbank đang ở đâu thế kia ?? sao lương mình thế này ...,6
má thằng phi đen có gấu ngon phết ... vậy mà nó nở lòng bỏ con ta chạy trước ... tao đéo bít bao công mà lấy bạch tuyến đẻ ra cái gióng gì nửa ...,1
"per :))) tuy anh hay bắt nạt , giấu đồ và ăn bòn đồ ăn của em nhưng nếu thiếu anh thì công việc sẽ trở nên căng thẳng phết đó 😭",5
"lúc đầu còn tưởng quảng cáo rạp chiếu phim , pr về mức độ đầu tư của rạp phim , ai ngờ =))",6
"chửi nhau , ghét nhau , nói xấu nhau dcm",0
còn quá nhiều mảnh đời bất hạnh ☹️,5
"chúng ta hầu như ai cũng dùng đôi mắt bao dung để nhìn một người xa lạ , mà đối với người thân bên cạnh lại chỉ nhìn thấy khuyết điểm mà thôi ..",5
bằng tuổi người ta mình vẫn còn mải nghĩ chiều nay ăn gì 😢,5
"cái công ty thực phẩm cung cấp cho các trường mầm non thật quá độc ác . vì lợi ích cá nhân mà ảnh hưởng khủng khiếp tới các em . quá dã man . các người gây nên hoạ thì mai này đời con đời cháu sẽ phải gánh nghiệp đó thôi . gieo nhân nào gặt quả ấy , đừng tưởng bây giờ sống nhé nhỉ thế là không sao . đời còn dài lắm",4
hãy xử tù chung thân bọn người mất nhân tính gây ra nghiệp chướng này,0
anh chân thành nên anh tổn thương :((,5
mấy ai hiểu được ý nghĩa mà cứ chửi như đúng rồi :)))),0
dàn lông chân =))))),4
vâng ah nên em cũng sợ quá mà :-),3
mấy thằng ranh con đéo có não,0
nguy hiểm vãi chưởng luôn ý,3
thức ăn cho chó lúc nào cũng ngon :))))))))))),2
úi giời khiếp quá !!!!,3
tiên sư cái thằng ghép nhạc cười rớt mồm quả ghép,2
giờ thì hiểu sao giáo dục liên tục dính phốt rồi hén .,1
bật lửa thời chưa được thu nhỏ,4
vì người dưng mãi là người dưng,4
chỉ vì lợi nhuận .. mất hết tính người . thương các bé,0
per nhớ hội chị em vinmec quá :((,5
nhìn con mắt thấy đau đớn . tội em quá ????,5
per nguy hiểm quá mày ơi 😩😩,3
chắc là vì em .. đi lấy chồng 😥,5
chạy ngay đi 😒 trước khi bọn chủ tịch vào đây và giả làm con cặc gì đó rồi bị coi thường và chúng mày phải nhận cái kết đấy !!,3
thằng này con nhà cán bộ hay sao mà rớ con nhỏ này mà vẫn chưa đi tù ????,1
nói thì hay lắm 🙂 cuộc sống đâu phải được như mong muốn,1
hẳn là không biết nhắn gì :)). thế thôi dẹp mẹ đi,1
"t cu ̃ người cu ̀ người nghê ̀. theo kinh nghiê ̣ mày thi ̀ thâ ́ y top như ̃ người kha ́ ch ơ ̉ vô y ́ thư ́ c nhâ ́ tao la ̀ trung quô ́ c , â ́ n đô ̣ va ̀ đương nhiên co ́ ca ̉ viê ̣ tao nam - _ - biê ́ tao co ́ người na ̀ y người kia nhưng khi đi ̉ ti ̀ nh tra ̣ người diê ̃ n ra qua ́ nhiê ̀ u thi ̀ người ta se ̃ đa ́ nh gia ́ ca ̉ 1 nê ̀ n văn ho ́ anh .",1
